lat,long,elev,locality,Year,Temp
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,1989,31.22521
-23.8,133.89,546,ALICE SPRINGS,1989,28.47589
-20.18,130.01,340,RABBIT FLAT,1989,33.78575
-31.16,136.81,166.6,WOOMERA,1989,24.69671
-30.71,134.58,123,TARCOOLA,1989,25.65647
-27.56,135.45,116.5,OODNADATTA,1989,28.21598
-29.66,138.07,50,MARREE,1989,27.26017
-32.13,133.7,15.3,CEDUNAAMO,1989,22.62849
-33.13,135.55,59,KYANCUTTA,1989,24.70055
-34.6,135.88,8.5,PORT LINCOLN,1989,20.34164
-33.77,138.22,109.1,RAYVILLEPARK,1989,22.64314
-35.75,136.6,158,CAPEBORDA,1989,18.69014
-34.92,138.62,48,KENTTOWN,1989,21.95699
-34.48,139.01,275,NURIOOTPAPIRSA,1989,20.6206
-37.75,140.77,63,MOUNT GAMBIER,1989,19.41205
-37.16,139.76,3.3,ROBE,1989,18.30249
-12.68,141.92,18,WEIPAAERO,1989,32.81233
-10.58,142.29,4,HORNISLAND,1989,30.37644
-16,144.08,203.8,PALMERVILLE,1989,32.80282
-17.69,141.07,18.4,NORMANTON,1989,33.03534
-17.75,139.54,5.7,BURKETOWN,1989,32.8292
-20.73,143.14,211.1,RICHMOND POST OFFICE,1989,31.9719
-18.3,143.53,301.8,GEORGETOWN,1989,32.32055
-16.87,145.75,2.2,CAIRNSAERO,1989,29.26639
-19.25,146.77,4.3,TOWNSVILLE,1989,28.54986
-21.12,149.22,30.3,MACKAY,1989,25.79479
-20.05,146.27,289.8,CHARTERS TOWERS,1989,28.70386
-23.55,145.29,266.9,BARCALDINE,1989,28.75343
-23.44,144.28,192.2,LONGREACH,1989,29.73671
-19.92,138.12,231.2,CAMOOWEAL,1989,33.17815
-22.91,139.9,161.8,BOULIA,1989,31.08715
-25.9,139.35,46.6,BIRDSVILLE,1989,29.89144
-25.62,151.62,110.9,GAYNDAH,1989,26.96088
-23.38,150.48,10.4,ROCKHAMPTON,1989,27.67726
-24.91,152.32,30.8,BUNDABERGAERO,1989,26.32536
-27.63,152.71,24.2,AMBERLEYAMO,1989,25.99014
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1989,23.14685
-27.39,153.13,4.5,BRISBANEAERO,1989,24.39014
-26.66,150.18,304.8,MILES CONSTANCE STREET,1989,25.99614
-28.05,148.59,198.5,ST GEORGE AIRPORT,1989,26.31534
-26.41,146.26,301.6,CHARLEVILLE,1989,27.50466
-27.99,143.82,130.9,THARGOMINDAH,1989,28.02259
-31.52,143.39,94.3,WILCANNIA,1989,25.10746
-29.44,142.06,176.4,TIBOOBURRA,1989,26.47973
-31.48,145.83,260,COBARMO,1989,24.75288
-30.04,145.95,107.3,BOURKE,1989,26.80247
-33.94,147.2,257,WESTWYALONG,1989,22.15342
-30.04,148.12,133,WALGETT,1989,26.03833
-29.49,149.85,213,MOREEAERO,1989,25.20466
-31.03,150.27,307,GUNNEDAH,1989,23.92167
-29.78,151.11,582,INVERELL,1989,22.82192
-29.43,153.36,27.4,YAMBA PILOT STATION,1989,22.88516
-30.32,153.12,3.5,COFFS HARBOUR,1989,23.25342
-31.43,152.87,4.2,PORT MACQUARIE,1989,22.98603
-32.79,151.84,7.5,WILLIAMTOWN,1989,22.59123
-32.03,150.83,221.4,SCONE,1989,23.05658
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,1989,19.06027
-32.22,148.58,284,DUBBO,1989,23.40817
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),1989,22.44795
-33.6,150.78,19,RICHMOND,1989,22.90467
-34.95,150.54,109,NOWRARAN,1989,21.02767
-35.09,150.8,85,POINT PERPENDICULAR,1989,19.84274
-35.91,150.15,17,MORUYAHEADS,1989,19.97603
-35.31,149.2,577.1,CANBERRA AIRPORT,1989,18.73699
-35.16,147.46,212,WAGGA WAGGA,1989,21.59397
-35.94,148.38,1482.4,CABRAMURRA,1989,11.134986
-35.56,144.95,94,DENILIQUIN,1989,22.51377
-34.24,142.09,50,MILDURA,1989,23.90082
-36.31,141.65,138.9,NHILL,1989,22.01397
-35.72,143.92,77.7,KERANG,1989,22.4239
-36.1,146.51,175,RUTHERGLEN,1989,21.1011
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1989,18.20356
-37.69,148.47,62.7,ORBOST,1989,19.64594
-38.12,147.13,4.6,EASTSALE,1989,19.56164
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,1989,16.59315
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),1989,19.6589
-37.86,144.76,20.1,LAVERTON,1989,19.20795
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,1989,17.03973
-41.05,146.79,3,LOWHEAD,1989,16.71452
-41.55,147.22,166.9,LAUNCESTONAIRPORT,1989,17.98849
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),1989,18.07644
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,1989,15.61485
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),1989,17.74438
-42.99,147.07,65,GROVE(RESEARCHSTATION),1989,17.98608
-42.28,146.28,667,BUTLERS GORGE,1989,13.82507
-14.3,126.65,23,KALUMBURU,1990,34.22219
-18.23,127.66,422,HALLS CREEK,1990,33.78082
-17.95,122.24,7.4,BROOME AIRPORT,1990,32.68
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1990,34.18986
-21.18,119.75,182.3,MARBLE BAR,1990,35.49644
-22.24,114.1,5,LEARMONTH AIRPORT,1990,31.34493
-22.24,118.34,463,WITTENOOM,1990,33.07616
-24.89,113.67,4,CARNARVON AIRPORT,1990,27.35233
-26.61,118.54,517,MEEKATHARRA AIRPORT,1990,28.54959
-29.2,116.02,271.4,MORAWA AIRPORT,1990,25.83805
-30.28,116.67,324.5,DALWALLINU,1990,25.13127
-28.8,114.7,29.7,GERALDTON AIRPORT,1990,24.9326
-31.93,115.98,15.4,PERTH AIRPORT,1990,23.73534
-34.37,115.14,13,CAPE LEEUWIN,1990,19.25507
-33.95,116.13,178.7,BRIDGETOWN,1990,21.01412
-33.83,121.89,25,ESPERANCE,1990,20.86521
-34.94,117.82,68.4,ALBANY,1990,19.28959
-31.48,118.28,315,MERREDIN,1990,24.41288
-31.62,117.22,216.7,CUNDERDIN,1990,24.21994
-33.69,117.61,320,KATANNING,1990,21.39723
-32.67,116.67,275,WANDERING,1990,22.09972
-31.68,128.9,93.1,EUCLA,1990,22.39274
-30.85,128.11,159,FORREST,1990,25.29671
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1990,24.29644
-25.03,128.3,598,GILES,1990,29.5411
-12.42,130.89,30.4,DARWIN,1990,32.33984
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1990,35.53555
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,1990,32.49507
-23.8,133.89,546,ALICE SPRINGS,1990,29.78548
-20.18,130.01,340,RABBIT FLAT,1990,34.67863
-31.16,136.81,166.6,WOOMERA,1990,26.21507
-30.71,134.58,123,TARCOOLA,1990,26.76082
-27.56,135.45,116.5,OODNADATTA,1990,29.70483
-29.66,138.07,50,MARREE,1990,28.45699
-32.13,133.7,15.3,CEDUNAAMO,1990,23.21644
-33.13,135.55,59,KYANCUTTA,1990,25.39425
-34.6,135.88,8.5,PORT LINCOLN,1990,20.66822
-33.77,138.22,109.1,RAYVILLEPARK,1990,23.41489
-35.75,136.6,158,CAPEBORDA,1990,18.82137
-34.92,138.62,48,KENTTOWN,1990,22.42795
-34.48,139.01,275,NURIOOTPAPIRSA,1990,21.46374
-37.75,140.77,63,MOUNT GAMBIER,1990,19.56904
-37.16,139.76,3.3,ROBE,1990,18.40877
-12.68,141.92,18,WEIPAAERO,1990,32.8463
-10.58,142.29,4,HORNISLAND,1990,30.48822
-16,144.08,203.8,PALMERVILLE,1990,33.02104
-17.69,141.07,18.4,NORMANTON,1990,33.75201
-17.75,139.54,5.7,BURKETOWN,1990,33.32192
-20.73,143.14,211.1,RICHMOND POST OFFICE,1990,32.43808
-18.3,143.53,301.8,GEORGETOWN,1990,33.11753
-16.87,145.75,2.2,CAIRNSAERO,1990,29.63526
-19.25,146.77,4.3,TOWNSVILLE,1990,29.01178
-21.12,149.22,30.3,MACKAY,1990,26.08874
-20.05,146.27,289.8,CHARTERS TOWERS,1990,29.1028
-23.55,145.29,266.9,BARCALDINE,1990,29.17135
-23.44,144.28,192.2,LONGREACH,1990,30.46219
-19.92,138.12,231.2,CAMOOWEAL,1990,33.92877
-22.91,139.9,161.8,BOULIA,1990,31.97135
-25.9,139.35,46.6,BIRDSVILLE,1990,30.8761
-25.62,151.62,110.9,GAYNDAH,1990,27.94137
-23.38,150.48,10.4,ROCKHAMPTON,1990,28.43233
-24.91,152.32,30.8,BUNDABERGAERO,1990,27.07612
-27.63,152.71,24.2,AMBERLEYAMO,1990,26.72384
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1990,23.48049
-27.39,153.13,4.5,BRISBANEAERO,1990,24.70904
-26.66,150.18,304.8,MILES CONSTANCE STREET,1990,26.96336
-28.05,148.59,198.5,ST GEORGE AIRPORT,1990,26.84753
-26.41,146.26,301.6,CHARLEVILLE,1990,28.03589
-27.99,143.82,130.9,THARGOMINDAH,1990,28.58274
-31.52,143.39,94.3,WILCANNIA,1990,26.19022
-29.44,142.06,176.4,TIBOOBURRA,1990,27.55753
-31.48,145.83,260,COBARMO,1990,25.11808
-30.04,145.95,107.3,BOURKE,1990,27.4789
-33.94,147.2,257,WESTWYALONG,1990,22.87945
-30.04,148.12,133,WALGETT,1990,26.32366
-29.49,149.85,213,MOREEAERO,1990,25.83644
-31.03,150.27,307,GUNNEDAH,1990,24.32904
-29.78,151.11,582,INVERELL,1990,23.4263
-29.43,153.36,27.4,YAMBA PILOT STATION,1990,23.90659
-30.32,153.12,3.5,COFFS HARBOUR,1990,23.66071
-31.43,152.87,4.2,PORT MACQUARIE,1990,23.31836
-32.79,151.84,7.5,WILLIAMTOWN,1990,22.87973
-32.03,150.83,221.4,SCONE,1990,23.21315
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,1990,19.83729
-32.22,148.58,284,DUBBO,1990,24.12534
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),1990,22.65918
-33.6,150.78,19,RICHMOND,1990,23.5737
-34.95,150.54,109,NOWRARAN,1990,21.47945
-35.09,150.8,85,POINT PERPENDICULAR,1990,19.95341
-35.91,150.15,17,MORUYAHEADS,1990,20.28192
-35.31,149.2,577.1,CANBERRA AIRPORT,1990,19.62329
-35.16,147.46,212,WAGGA WAGGA,1990,22.8137
-35.94,148.38,1482.4,CABRAMURRA,1990,11.816209
-35.56,144.95,94,DENILIQUIN,1990,23.06978
-34.24,142.09,50,MILDURA,1990,24.78329
-36.31,141.65,138.9,NHILL,1990,22.76986
-35.72,143.92,77.7,KERANG,1990,23.11978
-36.1,146.51,175,RUTHERGLEN,1990,21.74055
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1990,18.33863
-37.69,148.47,62.7,ORBOST,1990,19.74466
-38.12,147.13,4.6,EASTSALE,1990,19.90466
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,1990,16.76795
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),1990,20.01945
-37.86,144.76,20.1,LAVERTON,1990,19.76849
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,1990,17.14
-41.05,146.79,3,LOWHEAD,1990,16.49534
-41.55,147.22,166.9,LAUNCESTONAIRPORT,1990,17.95452
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),1990,18.08911
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,1990,15.30388
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),1990,17.74192
-42.99,147.07,65,GROVE(RESEARCHSTATION),1990,17.71621
-42.28,146.28,667,BUTLERS GORGE,1990,13.11813
-14.3,126.65,23,KALUMBURU,1991,34.08425
-18.23,127.66,422,HALLS CREEK,1991,33.41671
-17.95,122.24,7.4,BROOME AIRPORT,1991,31.53836
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1991,33.73726
-21.18,119.75,182.3,MARBLE BAR,1991,35.80301
-22.24,114.1,5,LEARMONTH AIRPORT,1991,32.18904
-22.24,118.34,463,WITTENOOM,1991,33.53589
-24.89,113.67,4,CARNARVON AIRPORT,1991,27.62904
-26.61,118.54,517,MEEKATHARRA AIRPORT,1991,29.8937
-29.2,116.02,271.4,MORAWA AIRPORT,1991,27.78904
-30.28,116.67,324.5,DALWALLINU,1991,26.15342
-28.8,114.7,29.7,GERALDTON AIRPORT,1991,25.42384
-31.93,115.98,15.4,PERTH AIRPORT,1991,24.7137
-34.37,115.14,13,CAPE LEEUWIN,1991,19.56667
-33.95,116.13,178.7,BRIDGETOWN,1991,21.71818
-33.83,121.89,25,ESPERANCE,1991,21.70877
-34.94,117.82,68.4,ALBANY,1991,20.15699
-31.48,118.28,315,MERREDIN,1991,25.88575
-31.62,117.22,216.7,CUNDERDIN,1991,25.38952
-33.69,117.61,320,KATANNING,1991,22.34298
-32.67,116.67,275,WANDERING,1991,23.26564
-31.68,128.9,93.1,EUCLA,1991,23.01694
-30.85,128.11,159,FORREST,1991,26.17918
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1991,25.79589
-25.03,128.3,598,GILES,1991,30.33096
-12.42,130.89,30.4,DARWIN,1991,31.97836
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1991,35.44107
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,1991,31.86247
-23.8,133.89,546,ALICE SPRINGS,1991,30.30767
-20.18,130.01,340,RABBIT FLAT,1991,34.07973
-31.16,136.81,166.6,WOOMERA,1991,26.84164
-30.71,134.58,123,TARCOOLA,1991,27.52849
-27.56,135.45,116.5,OODNADATTA,1991,33.32345
-29.66,138.07,50,MARREE,1991,28.61167
-32.13,133.7,15.3,CEDUNAAMO,1991,23.51808
-33.13,135.55,59,KYANCUTTA,1991,25.79863
-34.6,135.88,8.5,PORT LINCOLN,1991,20.6326
-33.77,138.22,109.1,RAYVILLEPARK,1991,23.81947
-35.75,136.6,158,CAPEBORDA,1991,18.82877
-34.92,138.62,48,KENTTOWN,1991,22.62767
-34.48,139.01,275,NURIOOTPAPIRSA,1991,21.35014
-37.75,140.77,63,MOUNT GAMBIER,1991,19.14712
-37.16,139.76,3.3,ROBE,1991,18.14137
-12.68,141.92,18,WEIPAAERO,1991,32.4389
-10.58,142.29,4,HORNISLAND,1991,30.12384
-16,144.08,203.8,PALMERVILLE,1991,32.64027
-17.69,141.07,18.4,NORMANTON,1991,33.08932
-17.75,139.54,5.7,BURKETOWN,1991,33.16695
-20.73,143.14,211.1,RICHMOND POST OFFICE,1991,32.52966
-18.3,143.53,301.8,GEORGETOWN,1991,32.36849
-16.87,145.75,2.2,CAIRNSAERO,1991,29.40606
-19.25,146.77,4.3,TOWNSVILLE,1991,29.42027
-21.12,149.22,30.3,MACKAY,1991,26.28027
-20.05,146.27,289.8,CHARTERS TOWERS,1991,29.394
-23.55,145.29,266.9,BARCALDINE,1991,30.65753
-23.44,144.28,192.2,LONGREACH,1991,31.63973
-19.92,138.12,231.2,CAMOOWEAL,1991,33.0942
-22.91,139.9,161.8,BOULIA,1991,31.952
-25.9,139.35,46.6,BIRDSVILLE,1991,31.28791
-25.62,151.62,110.9,GAYNDAH,1991,29.15726
-23.38,150.48,10.4,ROCKHAMPTON,1991,29.06
-24.91,152.32,30.8,BUNDABERGAERO,1991,27.88685
-27.63,152.71,24.2,AMBERLEYAMO,1991,28.04849
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1991,24.2478
-27.39,153.13,4.5,BRISBANEAERO,1991,25.51863
-26.66,150.18,304.8,MILES CONSTANCE STREET,1991,28.31484
-28.05,148.59,198.5,ST GEORGE AIRPORT,1991,27.86501
-26.41,146.26,301.6,CHARLEVILLE,1991,29.44274
-27.99,143.82,130.9,THARGOMINDAH,1991,29.62767
-31.52,143.39,94.3,WILCANNIA,1991,26.81803
-29.44,142.06,176.4,TIBOOBURRA,1991,28.24438
-31.48,145.83,260,COBARMO,1991,26.26192
-30.04,145.95,107.3,BOURKE,1991,28.64329
-33.94,147.2,257,WESTWYALONG,1991,23.42932
-30.04,148.12,133,WALGETT,1991,27.00727
-29.49,149.85,213,MOREEAERO,1991,26.24192
-31.03,150.27,307,GUNNEDAH,1991,24.7874
-29.78,151.11,582,INVERELL,1991,24.06329
-29.43,153.36,27.4,YAMBA PILOT STATION,1991,24.53973
-30.32,153.12,3.5,COFFS HARBOUR,1991,24.29151
-31.43,152.87,4.2,PORT MACQUARIE,1991,24.11233
-32.79,151.84,7.5,WILLIAMTOWN,1991,23.90603
-32.03,150.83,221.4,SCONE,1991,24.54685
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,1991,20.72603
-32.22,148.58,284,DUBBO,1991,24.81818
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),1991,23.17863
-33.6,150.78,19,RICHMOND,1991,24.84055
-34.95,150.54,109,NOWRARAN,1991,22.42
-35.09,150.8,85,POINT PERPENDICULAR,1991,20.51607
-35.91,150.15,17,MORUYAHEADS,1991,20.48493
-35.31,149.2,577.1,CANBERRA AIRPORT,1991,20.22603
-35.16,147.46,212,WAGGA WAGGA,1991,22.98137
-35.94,148.38,1482.4,CABRAMURRA,1991,12.016986
-35.56,144.95,94,DENILIQUIN,1991,23.37315
-34.24,142.09,50,MILDURA,1991,24.59671
-36.31,141.65,138.9,NHILL,1991,22.19972
-35.72,143.92,77.7,KERANG,1991,23.0389
-36.1,146.51,175,RUTHERGLEN,1991,22.05425
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1991,18.28
-37.69,148.47,62.7,ORBOST,1991,19.67694
-38.12,147.13,4.6,EASTSALE,1991,19.77068
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,1991,16.58247
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),1991,19.71425
-37.86,144.76,20.1,LAVERTON,1991,19.27699
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,1991,16.59644
-41.05,146.79,3,LOWHEAD,1991,16.0674
-41.55,147.22,166.9,LAUNCESTONAIRPORT,1991,17.69863
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),1991,18.12444
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,1991,14.82639
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),1991,17.37589
-42.99,147.07,65,GROVE(RESEARCHSTATION),1991,17.24959
-42.28,146.28,667,BUTLERS GORGE,1991,12.4737
-14.3,126.65,23,KALUMBURU,1992,34.6276
-18.23,127.66,422,HALLS CREEK,1992,34.33634
-17.95,122.24,7.4,BROOME AIRPORT,1992,32.09699
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1992,33.11831
-21.18,119.75,182.3,MARBLE BAR,1992,34.60628
-22.24,114.1,5,LEARMONTH AIRPORT,1992,30.52623
-22.24,118.34,463,WITTENOOM,1992,32.02678
-24.89,113.67,4,CARNARVON AIRPORT,1992,26.95479
-26.61,118.54,517,MEEKATHARRA AIRPORT,1992,27.24508
-29.2,116.02,271.4,MORAWA AIRPORT,1992,24.03529
-30.28,116.67,324.5,DALWALLINU,1992,24.75769
-28.8,114.7,29.7,GERALDTON AIRPORT,1992,25.1194
-31.93,115.98,15.4,PERTH AIRPORT,1992,24.0306
-34.37,115.14,13,CAPE LEEUWIN,1992,19.54918
-33.95,116.13,178.7,BRIDGETOWN,1992,21.07459
-33.83,121.89,25,ESPERANCE,1992,20.56667
-34.94,117.82,68.4,ALBANY,1992,19.44727
-31.48,118.28,315,MERREDIN,1992,24.02104
-31.62,117.22,216.7,CUNDERDIN,1992,24.20556
-33.69,117.61,320,KATANNING,1992,21.32143
-32.67,116.67,275,WANDERING,1992,21.96022
-31.68,128.9,93.1,EUCLA,1992,21.61029
-30.85,128.11,159,FORREST,1992,24.3276
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1992,23.14891
-25.03,128.3,598,GILES,1992,28.36803
-12.42,130.89,30.4,DARWIN,1992,32.46202
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1992,36.37111
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,1992,32.4541
-23.8,133.89,546,ALICE SPRINGS,1992,29.37459
-20.18,130.01,340,RABBIT FLAT,1992,34.78575
-31.16,136.81,166.6,WOOMERA,1992,24.59262
-30.71,134.58,123,TARCOOLA,1992,25.14699
-29.66,138.07,50,MARREE,1992,26.93204
-32.13,133.7,15.3,CEDUNAAMO,1992,21.94536
-33.13,135.55,59,KYANCUTTA,1992,23.95096
-34.6,135.88,8.5,PORT LINCOLN,1992,19.45929
-33.77,138.22,109.1,RAYVILLEPARK,1992,22.2911
-35.75,136.6,158,CAPEBORDA,1992,17.9235
-34.92,138.62,48,KENTTOWN,1992,21.24617
-34.48,139.01,275,NURIOOTPAPIRSA,1992,19.63197
-37.75,140.77,63,MOUNT GAMBIER,1992,18.48497
-37.16,139.76,3.3,ROBE,1992,17.56126
-12.68,141.92,18,WEIPAAERO,1992,32.96639
-10.58,142.29,4,HORNISLAND,1992,30.49153
-16,144.08,203.8,PALMERVILLE,1992,33.19587
-17.69,141.07,18.4,NORMANTON,1992,33.95331
-17.75,139.54,5.7,BURKETOWN,1992,33.52486
-20.73,143.14,211.1,RICHMOND POST OFFICE,1992,33.26667
-18.3,143.53,301.8,GEORGETOWN,1992,33.07131
-16.87,145.75,2.2,CAIRNSAERO,1992,29.74071
-19.25,146.77,4.3,TOWNSVILLE,1992,29.73852
-21.12,149.22,30.3,MACKAY,1992,26.82705
-20.05,146.27,289.8,CHARTERS TOWERS,1992,30.56503
-23.55,145.29,266.9,BARCALDINE,1992,30.34399
-23.44,144.28,192.2,LONGREACH,1992,31.5806
-19.92,138.12,231.2,CAMOOWEAL,1992,33.24466
-22.91,139.9,161.8,BOULIA,1992,31.60907
-25.9,139.35,46.6,BIRDSVILLE,1992,30.27923
-25.62,151.62,110.9,GAYNDAH,1992,27.75765
-23.38,150.48,10.4,ROCKHAMPTON,1992,28.71694
-24.91,152.32,30.8,BUNDABERGAERO,1992,26.86776
-27.63,152.71,24.2,AMBERLEYAMO,1992,26.55082
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1992,23.56475
-27.39,153.13,4.5,BRISBANEAERO,1992,24.82514
-26.66,150.18,304.8,MILES CONSTANCE STREET,1992,27.10962
-28.05,148.59,198.5,ST GEORGE AIRPORT,1992,26.98709
-26.41,146.26,301.6,CHARLEVILLE,1992,28.12678
-27.99,143.82,130.9,THARGOMINDAH,1992,28.37678
-31.52,143.39,94.3,WILCANNIA,1992,25.18983
-29.44,142.06,176.4,TIBOOBURRA,1992,26.61803
-31.48,145.83,260,COBARMO,1992,24.08033
-30.04,145.95,107.3,BOURKE,1992,26.90055
-33.94,147.2,257,WESTWYALONG,1992,21.49423
-30.04,148.12,133,WALGETT,1992,26.36894
-29.49,149.85,213,MOREEAERO,1992,25.58852
-31.03,150.27,307,GUNNEDAH,1992,23.91421
-29.78,151.11,582,INVERELL,1992,22.89126
-29.43,153.36,27.4,YAMBA PILOT STATION,1992,23.71612
-30.32,153.12,3.5,COFFS HARBOUR,1992,23.36284
-31.43,152.87,4.2,PORT MACQUARIE,1992,22.99536
-32.79,151.84,7.5,WILLIAMTOWN,1992,22.21503
-32.03,150.83,221.4,SCONE,1992,22.67198
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,1992,18.63142
-32.22,148.58,284,DUBBO,1992,23.18961
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),1992,21.91913
-33.6,150.78,19,RICHMOND,1992,22.79863
-34.95,150.54,109,NOWRARAN,1992,20.85246
-35.09,150.8,85,POINT PERPENDICULAR,1992,19.50884
-35.91,150.15,17,MORUYAHEADS,1992,19.52705
-35.31,149.2,577.1,CANBERRA AIRPORT,1992,18.31667
-35.16,147.46,212,WAGGA WAGGA,1992,21.01967
-35.94,148.38,1482.4,CABRAMURRA,1992,10.437705
-35.56,144.95,94,DENILIQUIN,1992,21.63661
-34.24,142.09,50,MILDURA,1992,23.26612
-36.31,141.65,138.9,NHILL,1992,20.94313
-35.72,143.92,77.7,KERANG,1992,21.45604
-36.1,146.51,175,RUTHERGLEN,1992,20.38634
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,1992,17.6082
-37.69,148.47,62.7,ORBOST,1992,18.88388
-38.12,147.13,4.6,EASTSALE,1992,19.06967
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,1992,15.81366
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),1992,18.78169
-37.86,144.76,20.1,LAVERTON,1992,18.38388
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,1992,16.10959
-41.05,146.79,3,LOWHEAD,1992,15.82005
-41.55,147.22,166.9,LAUNCESTONAIRPORT,1992,17.09945
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),1992,17.30942
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,1992,14.53544
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),1992,16.58251
-42.99,147.07,65,GROVE(RESEARCHSTATION),1992,16.71589
-42.28,146.28,667,BUTLERS GORGE,1992,12.43716
-14.3,126.65,23,KALUMBURU,1993,33.98301
-18.23,127.66,422,HALLS CREEK,1993,33.10548
-17.95,122.24,7.4,BROOME AIRPORT,1993,31.55726
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,1993,32.99091
-21.18,119.75,182.3,MARBLE BAR,1993,34.27781
-22.24,114.1,5,LEARMONTH AIRPORT,1993,31.32164
-22.24,118.34,463,WITTENOOM,1993,32.41534
-24.89,113.67,4,CARNARVON AIRPORT,1993,27.15096
-26.61,118.54,517,MEEKATHARRA AIRPORT,1993,28.26877
-29.2,116.02,271.4,MORAWA AIRPORT,1993,26.70868
-30.28,116.67,324.5,DALWALLINU,1993,25.29582
-28.8,114.7,29.7,GERALDTON AIRPORT,1993,24.84192
-31.93,115.98,15.4,PERTH AIRPORT,1993,24.22575
-34.37,115.14,13,CAPE LEEUWIN,1993,19.20912
-33.95,116.13,178.7,BRIDGETOWN,1993,20.91173
-33.83,121.89,25,ESPERANCE,1993,21.12044
-34.94,117.82,68.4,ALBANY,1993,19.43671
-31.48,118.28,315,MERREDIN,1993,24.80466
-31.62,117.22,216.7,CUNDERDIN,1993,24.68536
-33.69,117.61,320,KATANNING,1993,21.52575
-32.67,116.67,275,WANDERING,1993,22.29913
-31.68,128.9,93.1,EUCLA,1993,22.48309
-30.85,128.11,159,FORREST,1993,25.35479
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1993,24.24795
-25.03,128.3,598,GILES,1993,28.78603
-12.42,130.89,30.4,DARWIN,1993,32.40548
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1993,34.79058
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,1993,30.80685
-23.8,133.89,546,ALICE SPRINGS,1993,28.90549
-20.18,130.01,340,RABBIT FLAT,1993,32.90438
-31.16,136.81,166.6,WOOMERA,1993,26.05671
-30.71,134.58,123,TARCOOLA,1993,26.68681
-29.66,138.07,50,MARREE,1993,28.36575
-32.13,133.7,15.3,CEDUNAAMO,1993,23.38548
-33.13,135.55,59,KYANCUTTA,1993,25.44767
-34.6,135.88,8.5,PORT LINCOLN,1993,20.93616
-33.77,138.22,109.1,RAYVILLEPARK,1993,23.6138
-35.75,136.6,158,CAPEBORDA,1993,18.71068
-34.92,138.62,48,KENTTOWN,1993,22.60467
